종목코드,종목명,시장구분,소속부,종가,대비,등락률,시가,고가,저가,거래량,거래대금,시가총액,상장주식수
"030350","드래곤플라이","KOSDAQ","관리종목(소속부없음)","973","0","0.00","0","0","0","0","0","13503093562","13877794"
"203650","드림시큐리티","KOSDAQ","중견기업부","3465","-150","-4.15","3585","3595","3460","415361","1448326614","165683902230","47816422"
"223250","드림씨아이에스","KOSDAQ","중견기업부","3840","-220","-5.42","4045","4045","3780","335686","1303509090","91389404160","23799324"
"060570","드림어스컴퍼니","KOSDAQ","중견기업부","1820","-38","-2.05","1855","1894","1784","138959","255091492","134864862860","74101573"
"362990","드림인사이트","KOSDAQ","벤처기업부","2085","5","0.24","2080","2100","1975","103207","208258386","35029196790","16800574"
"192650","드림텍","KOSPI",,"6110","-230","-3.63","6380","6380","6040","168716","1035936075","420918150510","68890041"
"016670","디모아","KOSDAQ","중견기업부","6410","-200","-3.03","6540","6610","6350","10274","66262050","31677232860","4941846"
"187870","디바이스","KOSDAQ","우량기업부","11620","-200","-1.69","11820","11820","11550","9807","113940710","81765396580","7036609"
"489730","디비금융제13호스팩","KOSDAQ","SPAC(소속부없음)","2025","-5","-0.25","2030","2030","2025","5837","11822905","12822300000","6332000"
"0004Y0","디비금융제14호스팩","KOSDAQ","SPAC(소속부없음)","2000","0","0.00","2000","2002","2000","10878","21756122","10630000000","5315000"
"024090","디씨엠","KOSPI",,"11970","0","0.00","11970","11970","11800","5373","63947270","136458000000","11400000"
"003160","디아이","KOSPI",,"15200","-690","-4.34","15700","15760","15010","598836","9173699860","430160000000","28300000"
"092200","디아이씨","KOSPI",,"4440","-55","-1.22","4520","4540","4405","280682","1250684669","172665246360","38888569"
"110990","디아이티","KOSDAQ","우량기업부","16230","1870","13.02","14380","16480","14300","1168857","18380575895","306747000000","18900000"
"263690","디알젬","KOSDAQ","우량기업부","5830","-100","-1.69","5930","5950","5810","32957","192995930","66028306300","11325610"
"214680","디알텍","KOSDAQ","벤처기업부","2150","-90","-4.02","2230","2235","2145","303636","658303097","159282221100","74084754"
"347850","디앤디파마텍","KOSDAQ","기술성장기업부","199600","12800","6.85","185600","205000","185200","1042626","203576897000","2166921272400","10856319"
"377190","디앤디플랫폼리츠","KOSPI",,"3405","-15","-0.44","3400","3420","3390","112796","383646805","301002000000","88400000"
"263720","디앤씨미디어","KOSDAQ","벤처기업부","14650","-350","-2.33","15000","15000","14590","37298","551270405","183483529450","12524473"
"376300","디어유","KOSDAQ","우량기업부","44050","750","1.73","43500","44850","42500","198360","8726930050","1045676784300","23738406"
"109740","디에스케이","KOSDAQ","벤처기업부","7800","510","7.00","7400","8090","7310","259920","2001811870","200541042000","25710390"
"031860","디에이치엑스컴퍼니","KOSDAQ","투자주의환기종목(소속부없음)","767","13","1.72","754","784","739","114252","86482411","13882639407","18099921"
"196490","디에이테크놀로지","KOSDAQ","투자주의환기종목(소속부없음)","203","0","0.00","0","0","0","0","0","36245520080","178549360"
"066900","디에이피","KOSDAQ","중견기업부","2015","-160","-7.36","2200","2200","2015","56619","117674175","45830173545","22744503"
"092070","디엔에프","KOSDAQ","우량기업부","14820","-480","-3.14","15100","15190","14720","40235","600548740","171494935560","11571858"
"039840","디오","KOSDAQ","중견기업부","17390","-180","-1.02","17420","17500","16900","28546","490274185","249982762930","14375087"
"013570","디와이","KOSPI",,"4325","-70","-1.59","4360","4400","4320","24526","106755620","113832412725","26319633"
"024900","디와이덕양","KOSPI",,"2190","-35","-1.57","2240","2240","2170","80658","176333581","71317306200","32564980"
"219550","디와이디","KOSDAQ","관리종목(소속부없음)","262","3","1.16","254","313","252","11672179","3348183703","32778981130","125110615"
"310870","디와이씨","KOSDAQ","벤처기업부","1207","5","0.42","1202","1207","1185","79526","94950559","24969536097","20687271"
"210540","디와이파워","KOSPI",,"12320","10","0.08","12300","12370","12100","34807","425502840","136033842560","11041708"
"104460","디와이피엔에프","KOSDAQ","우량기업부","14300","-530","-3.57","14840","14920","14200","51548","743397785","153204837500","10713625"
"079810","디이엔티","KOSDAQ","우량기업부","5860","-270","-4.40","6220","6220","5840","129962","772716555","129084630840","22028094"
"113810","디젠스","KOSDAQ","중견기업부","770","-22","-2.78","793","804","767","111153","86392374","25123599270","32628051"
"043360","디지아이","KOSDAQ","벤처기업부","2330","65","2.87","2265","2330","2230","14111","32109125","20970000000","9000000"
"197140","디지캡","KOSDAQ","벤처기업부","2015","-15","-0.74","2025","2045","1990","31526","63282621","26221505310","13013154"
"068930","디지털대성","KOSDAQ","우량기업부","7270","-70","-0.95","7340","7340","7210","16070","116733760","201199736340","27675342"
"033130","디지틀조선","KOSDAQ","중견기업부","1511","-14","-0.92","1515","1520","1507","44421","67116109","56081168437","37115267"
"105740","디케이락","KOSDAQ","우량기업부","9340","-160","-1.68","9400","9520","9100","112643","1044021995","94973911420","10168513"
"263020","디케이앤디","KOSDAQ","벤처기업부","3120","20","0.65","3100","3130","3060","34066","105583230","45239472720","14499831"
"290550","디케이티","KOSDAQ","우량기업부","8300","-300","-3.49","8640","8650","8240","123014","1032112675","166010209000","20001230"
"066670","디티씨","KOSDAQ","중견기업부","2900","-125","-4.13","3025","3025","2865","57858","168778172","54206562200","18691918"
"187220","디티앤씨","KOSDAQ","중견기업부","2905","5","0.17","2885","2910","2850","35251","101837360","33982751005","11698021"
"383930","디티앤씨알오","KOSDAQ","중견기업부","3040","-60","-1.94","3100","3100","2960","49645","148979665","38863749120","12784128"
"131180","딜리","KOSDAQ","벤처기업부","972","-6","-0.61","978","985","967","45856","44701781","28528200000","29350000"
"315640","딥노이드","KOSDAQ","기술성장기업부","4650","-255","-5.20","4880","4900","4650","183130","868161223","104796064200","22536788"
"317120","라닉스","KOSDAQ","기술성장기업부","3040","700","29.91","2395","3040","2220","21593795","60391422693","46390400000","15260000"
"462510","라메디텍","KOSDAQ","기술성장기업부","6960","-240","-3.33","7370","7370","6940","87742","617629610","61045916400","8770965"
"042510","라온시큐어","KOSDAQ","벤처기업부","10950","-370","-3.27","11290","11290","10870","143127","1577360730","122696655300","11205174"
"232680","라온테크","KOSDAQ","기술성장기업부","8260","-350","-4.07","8490","8580","8170","107372","897159035","103532772840","12534234"
"418420","라온텍","KOSDAQ","기술성장기업부","4580","-240","-4.98","4830","4875","4540","383272","1774821436","138946015640","30337558"
"300120","라온피플","KOSDAQ","벤처기업부","3585","-140","-3.76","3725","3725","3570","134962","488425125","74783143020","20860012"
"171120","라이온켐텍","KOSDAQ","중견기업부","2170","-40","-1.81","2225","2225","2165","85926","187582365","77906819200","35901760"
"388790","라이콤","KOSDAQ","벤처기업부","2295","-125","-5.17","2385","2400","2280","146027","340636410","70248566115","30609397"
"214260","라파스","KOSDAQ","기술성장기업부","14000","-380","-2.64","14560","14560","14000","20706","292005020","124914482000","8922463"
"403360","라피치","KONEX","일반기업부","6380","-10","-0.16","6390","6390","6000","148","920800","22007516520","3449454"
"171010","램테크놀러지","KOSDAQ","벤처기업부","4260","-75","-1.73","4330","4380","4205","68280","291680290","60912683520","14298752"
"084650","랩지노믹스","KOSDAQ","우량기업부","2310","-55","-2.33","2360","2365","2285","632708","1459429973","171494376900","74239990"
"217500","러셀","KOSDAQ","벤처기업부","2140","-60","-2.73","2180","2245","2095","284618","614650923","68077680000","31812000"
"092590","럭스피아","KONEX","일반기업부","700","0","0.00","597","700","597","20","12170","5103768600","7291098"
"038390","레드캡투어","KOSDAQ","우량기업부","11700","-130","-1.10","11890","11890","11620","35732","418149965","195633617400","16720822"
"294140","레몬","KOSDAQ","중견기업부","5980","-290","-4.63","6270","6390","5890","194122","1161280375","134040611640","22414818"
"443250","레뷰코퍼레이션","KOSDAQ","벤처기업부","11400","-20","-0.18","11530","11530","11170","18148","205833550","126782364000","11121260"
"228670","레이","KOSDAQ","벤처기업부","5500","-240","-4.18","5750","5750","5440","145988","805838900","85811275000","15602050"
"228850","레이언스","KOSDAQ","우량기업부","5870","-80","-1.34","6040","6040","5840","4305","25290305","97389252180","16591014"
"412350","레이저쎌","KOSDAQ","기술성장기업부","2480","-55","-2.17","2535","2540","2460","82990","207391115","21642890560","8726972"
"199550","레이저옵텍","KOSDAQ","벤처기업부","6900","-300","-4.17","7210","7300","6870","86813","604740540","84633957900","12265791"
"281740","레이크머티리얼즈","KOSDAQ","우량기업부","12270","-680","-5.25","12740","12780","12250","278850","3463864655","806513823960","65730548"
"277810","레인보우로보틱스","KOSDAQ","기술성장기업부","314000","-5500","-1.72","322500","326500","307500","379883","120600190500","6091555412000","19399858"
"215100","로보로보","KOSDAQ","벤처기업부","6590","-120","-1.79","6710","6930","6450","1353157","9071494940","134096311860","20348454"
"090360","로보스타","KOSDAQ","중견기업부","45650","-2150","-4.50","47500","49900","44850","1617208","76843271425","445087500000","9750000"
"238500","로보쓰리에이아이","KONEX","일반기업부","190","0","0.00","0","0","0","0","0","7983469780","42018262"
"108490","로보티즈","KOSDAQ","기술성장기업부","149000","3100","2.12","147000","159400","144500","3666563","560559758350","1969863440000","13220560"
"900260","로스웰","KOSDAQ","외국기업(소속부없음)","1075","-18","-1.65","1093","1093","1063","68406","73442849","38733634600","36031288"
"223220","로지스몬","KONEX","일반기업부","254","-44","-14.77","298","342","254","63","17430","12908463388","50820722"
"067730","로지시스","KOSDAQ","중견기업부","2980","10","0.34","2970","3000","2910","16833","49592760","28828287560","9673922"
"071280","로체시스템즈","KOSDAQ","우량기업부","11900","-690","-5.48","12570","12570","11860","73186","884691070","182029575700","15296603"
"376900","로킷헬스케어","KOSDAQ","기술성장기업부","21500","1250","6.17","20750","23350","20350","6846053","148366749425","332386538500","15459839"
"032350","롯데관광개발","KOSPI",,"18000","-500","-2.70","18500","18550","17970","709572","12907237690","1431710712000","79539484"
"089860","롯데렌탈","KOSPI",,"29400","-200","-0.68","29550","29550","29050","25160","736206800","1067496007200","36309388"
"330590","롯데리츠","KOSPI",,"3910","-25","-0.64","3900","3955","3870","438486","1716389285","1129868336440","288968884"
"000400","롯데손해보험","KOSPI",,"1985","-25","-1.24","2010","2030","1962","960192","1910264630","616017595200","310336320"
"023530","롯데쇼핑","KOSPI",,"70300","-900","-1.26","70500","71200","70000","36193","2549112750","1988699476500","28288755"
"020150","롯데에너지머티리얼즈","KOSPI",,"23100","-750","-3.14","23600","23650","22900","64527","1487478925","1209642195300","52365463"
"280360","롯데웰푸드","KOSPI",,"114000","-1300","-1.13","114400","114800","113100","10975","1250609350","1060721436000","9304574"
"286940","롯데이노베이트","KOSPI",,"21600","-600","-2.70","22350","22350","21200","29455","635532250","326794327200","15129367"
"004000","롯데정밀화학","KOSPI",,"47000","-850","-1.78","47150","48100","46600","48072","2260557075","1212600000000","25800000"
"004990","롯데지주","KOSPI",,"28950","-100","-0.34","29900","30000","28750","230271","6716929125","3037122411150","104909237"
"00499K","롯데지주우","KOSPI",,"30400","-300","-0.98","30750","31000","30150","300","9147750","24490331200","805603"
"005300","롯데칠성","KOSPI",,"115400","-600","-0.52","115500","115900","115000","17916","2064995550","1070783213600","9278884"
"005305","롯데칠성우","KOSPI",,"68100","100","0.15","68500","68500","67400","637","43279400","52798611000","775310"
"011170","롯데케미칼","KOSPI",,"67000","2500","3.88","64100","68900","64100","392330","26305998800","2865953073000","42775419"
"071840","롯데하이마트","KOSPI",,"7950","-120","-1.49","8070","8070","7930","12055","96334275","187681310400","23607712"
"328130","루닛","KOSDAQ","기술성장기업부","40300","-1450","-3.47","41750","41900","39850","134884","5441602325","1176944977000","29204590"
"038060","루멘스","KOSDAQ","우량기업부","740","-10","-1.33","750","759","737","47927","35584243","35596271060","48103069"
"474170","루미르","KOSDAQ","기술성장기업부","8680","-160","-1.81","8840","8950","8650","432427","3785526260","153876401280","17727696"
"162120","루켄테크놀러지스","KONEX","일반기업부","2255","-15","-0.66","2270","2375","2225","6286","14075380","25158137510","11156602"
